date,spx_close,spx_divy,rfr_1m,ivol25dput,ivol25dcall,rfr_3m,iv_90,iv_95,iv_97_5
39184,1447.8,1.85,5.32,10.2817,7.77041,5.35563,18.2217,15.1675,13.6902
39185,1452.85,1.84,5.32,9.31737,7.00364,5.35688,17.9194,14.9227,13.4468
39188,1468.47,1.82,5.32,9.50796,8.36657,5.35875,17.597,14.5859,13.1528
39189,1471.48,1.82,5.32,10.5892,8.00554,5.35988,17.4933,14.4937,13.0681
39190,1472.5,1.82,5.32,9.69448,9.41673,5.35813,17.5668,14.6604,13.261
39191,1470.73,1.82,5.32,6.55355,6.30442,5.355,17.8058,14.8539,13.4349
39192,1484.35,1.81,5.32,11.8432,8.51233,5.355,17.4446,14.4324,12.9797
39195,1480.93,1.81,5.32,12.6614,9.638,5.355,17.6169,14.73,13.3574
39196,1480.41,1.81,5.32,12.7437,9.53401,5.355,17.7566,14.8153,13.417
39197,1495.42,1.8,5.32,12.7824,9.95733,5.355,17.5507,14.6513,13.2753
39198,1494.25,1.8,5.32,12.2891,9.15924,5.355,17.491,14.6336,13.2582
39199,1494.07,1.8,5.32,11.8013,8.85499,5.35625,17.2689,14.4539,13.1029
39202,1482.37,1.83,5.32,14.6597,10.9563,5.355,18.4847,15.5472,14.1467
39203,1486.3,1.83,5.32,13.5291,9.80241,5.355,17.9676,15.12,13.7329
39204,1495.92,1.81,5.32,12.6832,9.61768,5.355,17.6785,14.8104,13.4372
39205,1502.39,1.81,5.32,12.4387,9.75639,5.35563,17.7258,14.848,13.4747
39206,1505.62,1.8,5.32,11.7007,9.73892,5.35656,17.8765,15.0137,13.6405
39209,1509.48,1.79,5.32,12.1617,9.46903,5.35656,17.8603,14.9508,13.5706
39210,1507.72,1.8,5.32,12.366,9.73328,5.35688,17.9106,15.0536,13.6955
39211,1512.58,1.79,5.32,11.6027,9.22282,5.35813,17.6412,14.7782,13.415
39212,1491.47,1.82,5.32,11.7224,10.4953,5.36,18.4372,15.5994,14.2228
39213,1505.85,1.8,5.32,10.5613,8.91538,5.36,18.0342,15.2067,13.8564
39216,1503.15,1.81,5.32,13.5721,10.3344,5.36,18.5261,15.7116,14.35
39217,1501.19,1.82,5.32,12.1268,10.8538,5.36,18.5904,15.7772,14.4288
39218,1514.14,1.8,5.32,12.4369,8.84282,5.36,18.2877,15.4281,14.0552
39219,1512.75,1.8,5.32,11.629,9.03372,5.36,18.4334,15.5072,14.1084
39220,1522.75,1.79,5.32,12.6522,8.97555,5.36,18.1988,15.1956,13.7557
39223,1525.1,1.78,5.32,13.0223,9.60651,5.36,18.313,15.3683,13.9405
39224,1524.12,1.79,5.32,12.664,9.42126,5.36,18.0771,15.2452,13.8603
39225,1522.28,1.79,5.32,12.8662,9.64965,5.36,18.2516,15.4002,14.0268
39226,1507.51,1.81,5.32,13.7861,10.3517,5.36,18.793,16.0244,14.7047
39227,1515.73,1.8,5.32,12.6993,9.59272,5.36,18.4345,15.6183,14.2512
39231,1518.11,1.79,5.32,12.8788,9.67248,5.36,18.3416,15.6022,14.2571
39232,1530.23,1.78,5.32,11.9997,9.08123,5.36,17.998,15.2224,13.8682
39233,1530.62,1.77,5.32,12.0437,9.15786,5.36,17.9903,15.2424,13.9039
39234,1536.34,1.77,5.32,11.3366,8.81702,5.36,18.0017,15.2348,13.892
39237,1539.18,1.77,5.32,12.1327,9.42904,5.36,18.2624,15.4892,14.1446
39238,1530.95,1.78,5.32,12.362,9.5907,5.36,18.6168,15.8669,14.5221
39239,1517.38,1.8,5.32,14.4198,11.1056,5.36,19.3094,16.5591,15.2237
39240,1490.72,1.83,5.32,17.4351,13.5352,5.36,20.4518,17.711,16.3846
39241,1507.67,1.81,5.32,13.3126,10.5112,5.36,19.1875,16.4648,15.1201
39244,1509.12,1.81,5.32,14.3983,11.1584,5.36,19.1755,16.446,15.1046
39245,1493,1.83,5.32,16.6551,12.8723,5.36,19.8642,17.1893,15.8735
39246,1515.67,1.8,5.32,14.2523,10.8371,5.36,19.031,16.3543,15.0322
39247,1522.97,1.79,5.32,13.0495,9.31297,5.36,18.6403,15.9063,14.5613
39248,1532.91,1.78,5.32,14.5584,10.536,5.36,18.8478,16.0556,14.7156
39251,1531.05,1.79,5.32,13.837,10.2406,5.36,18.846,15.976,14.6116
39252,1533.71,1.79,5.32,13.1616,9.63736,5.36,18.3809,15.6146,14.2832
39253,1512.84,1.81,5.32,15.1774,11.289,5.36,19.587,16.8414,15.5085
39254,1522.19,1.8,5.32,14.7206,10.8491,5.36,19.2837,16.6171,15.3067
39255,1502.56,1.82,5.32,15.865,12.8096,5.36,20.383,17.6825,16.3291
39258,1497.74,1.83,5.32,17.1423,13.2885,5.36,20.7041,18.0349,16.6829
39259,1492.89,1.83,5.32,20.3454,14.9107,5.36,21.5797,18.857,17.5108
39260,1506.35,1.82,5.32,15.8014,11.743,5.36,19.9525,17.2915,15.961
39261,1505.71,1.82,5.32,15.9537,11.742,5.36,19.878,17.2439,15.9148
39262,1503.35,1.81,5.32,16.5233,12.036,5.36,20.5995,17.941,16.6049
39265,1519.43,1.81,5.32,14.9815,10.9335,5.36,20.0539,17.3586,16.016
39266,1524.87,1.8,5.32,14.0577,10.1577,5.36,19.8475,17.1463,15.816
39268,1525.4,1.8,5.32,14.507,10.5926,5.36,19.9001,17.1972,15.8737
39269,1530.44,1.8,5.32,13.0987,9.36939,5.36,19.8009,17.0258,15.6623
39272,1531.85,1.8,5.32,13.9263,10.0654,5.36,19.8213,17.153,15.8483
39273,1510.12,1.83,5.32,17.9246,12.9123,5.36,21.3467,18.586,17.2289
39274,1518.76,1.82,5.32,15.8663,12.2701,5.36,20.9582,18.205,16.8583
39275,1547.7,1.78,5.32,14.199,10.2546,5.36,20.2775,17.5108,16.1794
39276,1552.5,1.78,5.32,12.5475,9.93165,5.36,20.1734,17.5071,16.216
39279,1549.52,1.78,5.32,14.4558,10.8469,5.36,20.6398,17.8909,16.5694
39280,1549.37,1.78,5.32,14.6149,10.5213,5.36,20.6503,17.9489,16.641
39281,1546.17,1.78,5.32,15.0294,10.5644,5.36,20.9466,18.2521,16.9485
39282,1553.08,1.78,5.32,14.0841,9.41448,5.36,20.4858,17.7799,16.4675
39283,1534.1,1.8,5.32,17.9226,12.867,5.36,21.5076,18.8842,17.6131
39286,1541.57,1.79,5.32,17.4467,12.4755,5.36,21.4459,18.8384,17.5223
39287,1511.04,1.82,5.32,19.4555,14.5575,5.36,22.6914,20.2001,18.9176
39288,1518.09,1.81,5.32,19.1714,14.0428,5.36,22.121,19.6436,18.3793
39289,1482.67,1.86,5.32,22.7706,16.7972,5.36,22.9398,20.5387,19.3148
39290,1458.95,1.89,5.32,27.2945,20.3583,5.3575,25.4264,22.7953,21.4766
39293,1473.91,1.87,5.32,22.9397,16.5488,5.35625,23.6936,21.214,19.9265
39294,1455.28,1.89,5.32,25.947,18.826,5.35866,26.014,23.359,22.034
39295,1465.81,1.88,5.3275,25.1895,18.2165,5.35953,26.3531,23.5425,22.1342
39296,1472.2,1.87,5.33,21.7377,15.7348,5.36,25.2518,22.4674,21.0666
39297,1433.06,1.92,5.33,25.5136,20.3746,5.36,27.7712,24.9156,23.513
39300,1467.67,1.88,5.33,23.2822,17.3221,5.35625,25.7106,22.8807,21.4563
39301,1476.71,1.87,5.33,21.8492,16.8212,5.36,25.3343,22.4982,21.0524
39302,1497.49,1.84,5.35,21.6966,15.8456,5.38,24.9969,22.0696,20.581
39303,1453.09,1.9,5.54125,29.8038,22.8628,5.5,28.246,25.3158,23.8657
39304,1453.64,1.9,5.61875,29.3632,22.8789,5.575,29.0142,26.0013,24.5008
39307,1452.92,1.9,5.61125,26.0766,20.8325,5.5575,27.4408,24.6219,23.1989
39308,1426.54,1.94,5.58875,25.037,21.5482,5.53,28.4443,25.6901,24.3147
39309,1406.7,1.96,5.56938,28.4797,23.8965,5.52,30.3009,27.449,26.0376
39310,1411.27,1.96,5.5375,29.1746,24.1836,5.51,30.7103,27.8911,26.474
39311,1445.94,1.91,5.51,31.7496,20.7349,5.5,29.7507,26.8048,25.3082
39314,1445.55,1.91,5.50125,28.9551,19.4,5.495,28.5353,25.6037,24.1223
39315,1447.12,1.91,5.5,27.692,18.8176,5.49438,27.9375,25.0606,23.5967
39316,1464.07,1.89,5.5,24.8122,16.4708,5.49875,26.1257,23.2874,21.8376
39317,1462.5,1.89,5.505,24.4863,16.2081,5.505,25.891,23.0824,21.6452
39318,1479.37,1.87,5.5025,22.1649,14.1323,5.50563,25.1664,22.269,20.7623
39321,1466.79,1.88,5.5025,24.1725,15.9987,5.50563,26.2475,23.3398,21.8538
39322,1432.36,1.93,5.5075,28.0866,19.3367,5.51,29.0002,26.0433,24.5541
39323,1463.76,1.89,5.565,25.1371,17.2658,5.54125,27.1335,24.2774,22.8199
39324,1457.64,1.9,5.665,26.6895,18.6798,5.58,27.6353,24.8182,23.3726
